CHVRCHES,Every Open Eye (Extended Edition),Never Ending Circles,02 Aug 2016 15:52
CHVRCHES,The Bones of What You Believe (Special Edition),We Sink,02 Aug 2016 15:49
CHVRCHES,Warning Call (Theme from Mirror's Edge Catalyst),Warning Call,02 Aug 2016 15:44
CHVRCHES,The Bones of What You Believe (Special Edition),Gun,02 Aug 2016 15:40
CHVRCHES,Every Open Eye,Never Ending Circles,02 Aug 2016 15:37
CHVRCHES,The Bones of What You Believe (Special Edition),Recover,02 Aug 2016 15:12
CHVRCHES,Every Open Eye,Clearest Blue,02 Aug 2016 15:08
CHVRCHES,The Bones of What You Believe (Special Edition),The Mother We Share,02 Aug 2016 15:03
Beach House,Teen Dream,Zebra,02 Aug 2016 14:58
Beach House,Bloom,Lazuli,02 Aug 2016 14:53
Beach House,Bloom,Myth,02 Aug 2016 14:49
Beach House,Depression Cherry,Space Song,02 Aug 2016 14:43
Television,Marquee Moon,See No Evil,02 Aug 2016 12:26
Can,Ege Bamyasi (Remastered Version),Spoon - 2004 Remastered Version,02 Aug 2016 12:22
Can,Soundtracks (Remastered Version),She Brings The Rain (from Bottom - Ein grosser Graublauer),02 Aug 2016 12:18
Can,Ege Bamyasi (Remastered Version),Vitamin C - 2004 Remastered Version,02 Aug 2016 12:15
LCD Soundsystem,LCD Soundsystem,Losing My Edge,02 Aug 2016 12:07
CHVRCHES,Every Open Eye,Clearest Blue,02 Aug 2016 12:03
CHVRCHES,Every Open Eye,Leave a Trace,02 Aug 2016 11:59
Beach House,Depression Cherry,Sparks,02 Aug 2016 11:50
Beach House,Teen Dream,Zebra,02 Aug 2016 11:46
Beach House,Bloom,Lazuli,02 Aug 2016 11:40
Beach House,Bloom,Myth,02 Aug 2016 11:36
Beach House,Depression Cherry,Space Song,02 Aug 2016 11:31
Beach House,Depression Cherry,Sparks,02 Aug 2016 00:18
The Knife,Silent Shout,Silent Shout,02 Aug 2016 00:13
Beach House,Depression Cherry,Space Song,02 Aug 2016 00:07
The Knife,Silent Shout (Audio/Visual Experience),Heartbeats (Live),02 Aug 2016 00:03
The Knife,Deep Cuts,Pass This On,01 Aug 2016 23:59
The Knife,Deep Cuts,Heartbeats,01 Aug 2016 23:55
LCD Soundsystem,Christmas Will Break Your Heart,Christmas Will Break Your Heart,01 Aug 2016 23:50
The Juan Maclean,A Simple Design,A Simple Design,01 Aug 2016 23:43
Local Natives,Fountain Of Youth,Fountain Of Youth,01 Aug 2016 13:10
Local Natives,Gorilla Manor,Wide Eyes,01 Aug 2016 13:05
Local Natives,Past Lives,Past Lives,01 Aug 2016 13:02
HAIM,Days Are Gone,Falling,01 Aug 2016 12:54
HAIM,My Song 5 (Remix),My Song 5 - Remix,01 Aug 2016 12:50
HAIM,Days Are Gone,Days Are Gone,01 Aug 2016 12:46
HAIM,Days Are Gone,Honey & I,01 Aug 2016 12:42
HAIM,Falling,Falling - Duke Dumont Remix,01 Aug 2016 12:37
HAIM,Days Are Gone,My Song 5,01 Aug 2016 12:33
HAIM,Days Are Gone,If I Could Change Your Mind,01 Aug 2016 12:29
HAIM,Days Are Gone,Don't Save Me,01 Aug 2016 12:25
HAIM,Days Are Gone,If I Could Change Your Mind,01 Aug 2016 12:21
HAIM,Days Are Gone,Forever,01 Aug 2016 12:17
HAIM,Days Are Gone,Falling,01 Aug 2016 12:13
Yeah Yeah Yeahs,Show Your Bones,Gold Lion,01 Aug 2016 12:10
LCD Soundsystem,Sound Of Silver,Us v Them,01 Aug 2016 12:01
Kanye West,Champions,champions,31 Jul 2016 16:28
Vince Staples,Summertime '06,Norf Norf,31 Jul 2016 16:24
Silversun Pickups,Better Nature,Nightlight,31 Jul 2016 16:19
Vince Staples,Summertime '06,Lift Me Up,31 Jul 2016 16:14
HAIM,Days Are Gone,The Wire,31 Jul 2016 16:11
Ellie Goulding,Halcyon Days,Lights,31 Jul 2016 16:08
Drake,Nothing Was The Same (Deluxe),Furthest Thing,31 Jul 2016 16:04
Silversun Pickups,The Singles Collection,Lazy Eye,31 Jul 2016 16:00
LCD Soundsystem,London Sessions,Daft Punk Is Playing At My House - London Session,31 Jul 2016 15:55
Drake,Nothing Was The Same (Deluxe),Furthest Thing,31 Jul 2016 15:50
Paul Simon,The Essential Paul Simon,Still Crazy After All These Years,31 Jul 2016 15:47
Paul Simon,Still Crazy After All These Years,Still Crazy After All These Years,31 Jul 2016 15:40
Simon & Garfunkel,The Concert In Central Park (Live),Still Crazy After All These Years - Live,31 Jul 2016 15:33
LCD Soundsystem,LCD Soundsystem,On Repeat,31 Jul 2016 00:56
LCD Soundsystem,LCD Soundsystem,Never As Tired As When I'm Waking Up,31 Jul 2016 00:51
LCD Soundsystem,LCD Soundsystem,Movement,31 Jul 2016 00:48
LCD Soundsystem,LCD Soundsystem,Tribulations,31 Jul 2016 00:43
LCD Soundsystem,LCD Soundsystem,Too Much Love,31 Jul 2016 00:37
LCD Soundsystem,LCD Soundsystem,Daft Punk Is Playing at My House,31 Jul 2016 00:34
LCD Soundsystem,Sound Of Silver,New York I Love You But You're Bringing Me Down,31 Jul 2016 00:04
LCD Soundsystem,Sound Of Silver,Sound of Silver,30 Jul 2016 23:57
LCD Soundsystem,Sound Of Silver,Watch the Tapes,30 Jul 2016 23:53
LCD Soundsystem,Sound Of Silver,Us v Them,30 Jul 2016 23:45
LCD Soundsystem,Sound Of Silver,All My Friends,30 Jul 2016 23:37
LCD Soundsystem,Sound Of Silver,Someone Great,30 Jul 2016 23:30
LCD Soundsystem,Sound Of Silver,North American Scum,30 Jul 2016 23:25
LCD Soundsystem,Sound Of Silver,Time to Get Away,30 Jul 2016 23:21
LCD Soundsystem,Sound Of Silver,Get Innocuous!,30 Jul 2016 23:14
LCD Soundsystem,LCD Soundsystem,Thrills,30 Jul 2016 02:13
LCD Soundsystem,LCD Soundsystem,On Repeat,30 Jul 2016 02:05
LCD Soundsystem,LCD Soundsystem,Never As Tired As When I'm Waking Up,30 Jul 2016 02:00
LCD Soundsystem,LCD Soundsystem,Too Much Love,30 Jul 2016 01:45
LCD Soundsystem,LCD Soundsystem,Daft Punk Is Playing at My House,30 Jul 2016 01:42
Kanye West,,Wolves,30 Jul 2016 01:24
The Jimi Hendrix Experience,,All Along The Watchtower,29 Jul 2016 00:35
The Jimi Hendrix Experience,,All Along The Watchtower,29 Jul 2016 00:30
Jenny Owen Youngs,,Hot in Herre,29 Jul 2016 00:13
Jenny Owen Youngs,,Hot in Herre,29 Jul 2016 00:09
Gucci Mane,,Pussy print,26 Jul 2016 02:13
Britney Spears,,Womanizer (Director's Cut),22 Jul 2016 04:33
Britney Spears,,Toxic,22 Jul 2016 04:28
Britney Spears,,Toxic,22 Jul 2016 04:25
Oasis,,Champagne Supernova,16 Jul 2016 03:15
Rich Gang,,Lifestyle,12 Jul 2016 02:08
Rich Gang,,Lifestyle,12 Jul 2016 02:03
Rich Gang,,Lifestyle,12 Jul 2016 01:59
Rich Gang,,Lifestyle,12 Jul 2016 01:50
Bob Dylan,,Shelter from the Storm,12 Jul 2016 01:45
Bob Dylan,,Shelter from the Storm,12 Jul 2016 01:40
TheRealMikeDean,,Perle de Gris,11 Jul 2016 02:38
When Bo Burnham Insulted Justin Bieber,,CONAN on TBS,11 Jul 2016 00:47
Bo Burnham | Make Happy,,Country Song,11 Jul 2016 00:41
Sampa The Great,,2 4,09 Jul 2016 00:28
Jamila Woods,,LSD feat. Chance The Rapper (prod. by oddCouple),09 Jul 2016 00:25
DJ Jazzy Jeff,,The Next Movement,06 Jul 2016 02:58
The Roots,,Table of Contents (Parts 1 & 2),06 Jul 2016 02:54
The Roots,,Act Won (Things Fall Apart),06 Jul 2016 02:53
The Roots,,Break You Off,06 Jul 2016 02:46
The Roots,,You Got Me,06 Jul 2016 02:42
Chance the Rapper,Coloring Book,All We Got (feat. Kanye West  Chicago Children's Choir),06 Jul 2016 00:23
Steely Dan,,Reelin In The Years,26 Jun 2016 03:51
Steely Dan,,Reelin In The Years,26 Jun 2016 03:47
Kyle Kinane,,This Track is Not Called If It Ain't Ruff,22 Jun 2016 01:30
Kyle Kinane,,This Track is Not Called Gangsta Gangsta,22 Jun 2016 01:29
Kyle Kinane,,This Track is Not Called Fuck tha Police,22 Jun 2016 01:23
Kyle Kinane,,This Track is Not Called Straight Outta Compton,22 Jun 2016 01:19
OutKast,,ATLiens,17 Jun 2016 23:57
OutKast,,ATLiens,17 Jun 2016 23:46
Mike Jones feat. Slim Thug & Paul Wall,,Still Tippin' (HQ / Dirty),10 Jun 2016 03:29
Mike Jones feat. Slim Thug & Paul Wall,,Still Tippin' (HQ / Dirty),10 Jun 2016 03:19
Jenny Owen Youngs,,Hot in Herre,07 Jun 2016 04:27
Nas,,N.Y. State of Mind,07 Jun 2016 04:21
Drake,,Back To Back,07 Jun 2016 04:18
Drake,,Back To Back,07 Jun 2016 04:15
Drake,,One Dance,07 Jun 2016 04:08
Kweku Collins,,Vanilla Skies feat Taylor Bennett,07 Jun 2016 04:03
Kweku Collins,,Stupid Rose,07 Jun 2016 03:59
Kweku Collins,,Stupid Rose,07 Jun 2016 03:50
Desiigner,,Panda,07 Jun 2016 03:46
Desiigner,,Panda,07 Jun 2016 03:42
The Animals,,The House of the Rising Sun,07 Jun 2016 03:37
LCD Soundsystem,,all my friends - live at madison square garden,07 Jun 2016 03:29
LCD Soundsystem,,too much love - live at madison square garden,07 Jun 2016 03:24
LCD Soundsystem,,daft punk is playing at my house - live at madison square garden,07 Jun 2016 03:19
LCD Soundsystem,,home - live at madison square garden,07 Jun 2016 03:12
LCD Soundsystem,,you wanted a hit - live at madison square garden,07 Jun 2016 03:04
Patrick Wolf,,The Magic Position,07 Jun 2016 02:27
Drake,,Show Me a Good Time,05 Jun 2016 03:42
Pinegrove,Everything So Far,Angelina,
G.O.O.D Friday,,Kanye West Big Sean Kid Cudi Charlie wilson,05 Jun 2016 02:53
Power [Remix] (Ft. Jay,,Z & Swizz Beatz),05 Jun 2016 02:47
Drake,,Over,05 Jun 2016 02:42
Drake,,The Resistance,05 Jun 2016 02:38
Drake,,Karaoke,05 Jun 2016 02:34
Drake,,Fireworks,05 Jun 2016 02:29
50 Cent,,In Da Club,05 Jun 2016 02:26
James Blake,Overgrown,To the Last,30 May 2016 21:21
The Black Keys,The Man With The Iron Fists,The Baddest Man Alive,30 May 2016 21:17
The Black Keys,The Man With The Iron Fists,The Baddest Man Alive,30 May 2016 21:13
James Blake,Overgrown,DLM,30 May 2016 21:09
James Blake,Overgrown,Retrograde,30 May 2016 21:05
James Blake,Overgrown,Take a Fall for Me (feat. RZA),30 May 2016 21:02
James Blake,Overgrown,Life Round Here,30 May 2016 20:58
James Blake,Overgrown,I Am Sold,30 May 2016 20:54
James Blake,Overgrown,Overgrown,30 May 2016 20:47
James Blake,Retrograde,Retrograde,30 May 2016 20:43
Frédéric Chopin,Chopin: Preludes; Sonata No.2,24 Préludes Op.28: 11. In B Major,30 May 2016 20:40
Robert Schumann,Schumann: Scenes from Childhood,Kinderszenen Op.15: 7. Träumerei,30 May 2016 20:37
Sergei Rachmaninoff,Rachmaninoff: Elegy Six Preludes Piano Concerto No. 3,Six Preludes: Prelude in D Major Op. 23 no.4; Andante cantabile,30 May 2016 20:33
Enrique Granados,Granados: Goyescas; Danzas españolas: Classic Library Series,Goyescas (Los majos enamorados): Quejas ó la maja y el ruiseñor,30 May 2016 20:26
Robert Schumann,Schumann: Davidsbündlertänze; Fantasiestücke,Fantasiestücke Op. 12: 1. Des Abends. Sehr innig zu spielen,30 May 2016 20:22
Franz Liszt,Sleep: 111 Pieces Of Classical Music For Bedtime,3 Etudes de Concert S.144: No. 3 in D flat Un sospiro (Allegro affettuoso),30 May 2016 20:13
Souls of Mischief,93 'til Infinity,93 'til Infinity,30 May 2016 20:07
Fugees,The Score,Ready Or Not,30 May 2016 20:03
Ice Cube,The Predator,It Was A Good Day,30 May 2016 19:59
A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),Can I Kick It?,30 May 2016 19:55
Drake,Nothing Was the Same,Tuscan Leather,30 May 2016 19:49
Donnie Trumpet & The Social Experiment,Surf,Sunday Candy,30 May 2016 19:45
Ice Cube,The Predator,It Was A Good Day,30 May 2016 19:41
A Tribe Called Quest,The Low End Theory,Jazz (We've Got),30 May 2016 19:36
Souls of Mischief,93 'til Infinity,93 'til Infinity,30 May 2016 19:32
Fugees,The Score,Ready Or Not,30 May 2016 19:28
Pete Rock & C.L. Smooth,Mecca and the Soul Brother,They Reminisce Over You - Single Version,30 May 2016 19:23
Action Bronson,Mr. Wonderful,Baby Blue (feat. Chance The Rapper),30 May 2016 15:47
Action Bronson,Mr. Wonderful,Baby Blue (feat. Chance The Rapper),30 May 2016 15:42
Kanye West,,Never Letting Go (The Stalker Song),28 May 2016 19:37
Trilly Madison,,Unreleased Kanye Beat Tape (C. Sept 97') Beat 2,28 May 2016 19:32
John Denver,,Take Me Home Country Roads,28 May 2016 01:39
The Shins,Oh Inverted World,New Slang,21 May 2016 22:19
The Shins,Oh Inverted World,New Slang,21 May 2016 22:19
The Shins,Oh Inverted World,New Slang,21 May 2016 22:19
Drake,Views,Hotline Bling,19 May 2016 23:57
Drake,So Far Gone (Explicit Version),Best I Ever Had,19 May 2016 23:53
Drake,What a Time To Be Alive,Jumpman,19 May 2016 23:49
Drake,0 To 100 / The Catch Up,0 To 100 / The Catch Up,19 May 2016 23:45
Drake,Nothing Was The Same (Deluxe),Started from the Bottom,19 May 2016 23:42
Young Money,Rise of an Empire (Deluxe Edition),Trophies,19 May 2016 23:39
Eddie Vedder,Jack Johnson & Friends: Best Of Kokua Festival A Benefit For The Kokua Hawaii Foundation,I Shall Be Released,19 May 2016 23:34
Eddie Vedder,Jack Johnson & Friends: Best Of Kokua Festival A Benefit For The Kokua Hawaii Foundation,I Shall Be Released,18 May 2016 01:59
Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture) (Remastered),Final Theme - Remastered,18 May 2016 01:55
Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture) (Remastered),Knockin' on Heaven's Door - Remastered,18 May 2016 01:52
Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture) (Remastered),Knockin' on Heaven's Door - Remastered,18 May 2016 01:50
Earl Sweatshirt,,Chum (Explicit),10 May 2016 01:37
Chance the Rapper,,Blessings,10 May 2016 01:25
Kanye West,,Addiction,08 May 2016 16:57
Kanye West,,Bring Me Down,08 May 2016 16:53
Kanye West,,Roses,08 May 2016 16:49
Kanye West,,Crack Music,08 May 2016 16:45
Kanye West,,My Way Home,08 May 2016 16:43
Kanye West,,Drive Slow,08 May 2016 16:39
Kanye West,,Skit #1 (Kanye West/Late Registration),08 May 2016 16:38
Kanye West,,Gold Digger,08 May 2016 16:35
Kanye West,,Touch The Sky,08 May 2016 16:31
Kanye West,,Heard 'Em Say,08 May 2016 16:27
Kanye West,,Wake Up Mr. West,08 May 2016 16:26
Kendrick Lamar,,i (Live on SNL),06 May 2016 01:47
James Blake,Overgrown,Retrograde,06 May 2016 01:04
Chance the Rapper,,Cocoa Butter Kisses (feat. Vic Mensa and Twista),23 Apr 2016 16:20
Chance the Rapper,,Windows (Feat. Alex Wiley & Akenya Seymour),23 Apr 2016 16:17
Departure Ep. 2: Frontiers,,ASMR Sci-Fi Series,22 Apr 2016 01:38
Miles Davis,,Kind of Blue - 1959 (Complete Album),20 Apr 2016 01:48
Earl Sweatshirt,,Chum (Explicit),10 Apr 2016 19:15
Earl Sweatshirt,,Chum (Explicit),10 Apr 2016 19:05
Ol' Dirty Bastard,,Shimmy Shimmy Ya,03 Apr 2016 17:21
Kiiara,Low Kii Savage,Gold,03 Apr 2016 17:18
Jason Derülo,If It Ain't Love,If It Ain't Love,03 Apr 2016 17:15
Sia,This is Acting,Cheap Thrills,03 Apr 2016 17:11
Major Lazer,Peace Is The Mission: Extended,Light It Up (feat. Nyla & Fuse ODG) - Remix,03 Apr 2016 17:08
ZHU,Genesis Series,Working For It,03 Apr 2016 17:05
Fifth Harmony,Work from Home,woRK frOm HoMe,03 Apr 2016 17:01
The Notorious BIG ft. Ja Rule,,Old Thing Back (Matoma Remix),02 Apr 2016 21:44
The Notorious B.I.G.,Ready To Die The Remaster,Me And My B*tch,02 Apr 2016 21:41
The Notorious B.I.G.,Ready To Die The Remaster,Everyday Struggle,02 Apr 2016 21:36
The Notorious B.I.G.,Ready To Die The Remaster,Juicy,02 Apr 2016 21:30
Mike Jones,The American Dream,Still Tippin' - feat. Slim Thug And Paul Wall Explicit Version,02 Apr 2016 21:23
Devin the Dude,Waitin' To Inhale,What A Job,02 Apr 2016 21:17
Marvin Gaye,Midnight Love,Sexual Healing,02 Apr 2016 17:20
K. Michelle,Not A Little Bit,Not A Little Bit,02 Apr 2016 17:16
Tory Lanez,Say It,Say It,02 Apr 2016 17:12
Trevor Jackson,In My Feelings,Rock Wit Me (feat. IAMSU!),02 Apr 2016 17:09
Jeremih,oui,oui,02 Apr 2016 17:05
Rihanna,ANTI,Work,02 Apr 2016 17:01
Jessica Lowndes,,Deja Vu (Remix),30 Mar 2016 23:52
The Notorious BIG ft. Ja Rule,,Old Thing Back (Matoma Remix),30 Mar 2016 01:59
Vince Staples,Summertime '06,Birds & Bees,20 Mar 2016 23:07
Vince Staples,Summertime '06,Norf Norf,20 Mar 2016 23:04
Vince Staples,Summertime '06,Lift Me Up,20 Mar 2016 22:59
Vampire Weekend,Contra,I Think Ur a Contra,20 Mar 2016 01:51
Lana Del Rey,,Games,20 Mar 2016 01:00
Daft Punk,Discovery,Digital Love,19 Mar 2016 23:24
Lil' Wayne,Tha Carter IV (Explicit Deluxe Version),6 Foot 7 Foot,19 Mar 2016 23:20
Kanye West,Graduation,Everything I Am,19 Mar 2016 23:16
Kanye West,Graduation,Everything I Am,19 Mar 2016 23:12
Hockey,Wyeth IS,Wild Style,19 Mar 2016 23:09
Marvin Gaye,Midnight Love,Sexual Healing,19 Mar 2016 23:01
The War on Drugs,Lost in the Dream,Red Eyes,19 Mar 2016 22:56
Rich Homie Quan,New Atl 5,Some Type Of Way,19 Mar 2016 22:53
Kanye West,Kanye West Presents Good Music Cruel Summer,The One,19 Mar 2016 22:47
R. Kelly,The R. In R&B Collection: Volume 1,Ignition (Remix),19 Mar 2016 22:44
Arctic Monkeys,Whatever People Say I Am That's What I'm Not,From the Ritz to the Rubble,19 Mar 2016 22:40
Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture) (Remastered),Knockin' on Heaven's Door - Remastered,19 Mar 2016 22:38
Kanye West,Graduation,Barry Bonds,19 Mar 2016 22:23
Kanye West,Graduation,Can't Tell Me Nothing,19 Mar 2016 22:19
Kanye West,Graduation,Good Life,19 Mar 2016 22:13
Kanye West,Graduation,I Wonder,19 Mar 2016 22:09
Kanye West,Graduation,Stronger,19 Mar 2016 22:04
Kanye West,Graduation,Champion,19 Mar 2016 22:01
Kanye West,Graduation,Good Morning,19 Mar 2016 21:58
An Esthetician Visit,,Binaural Role Play - ASMR - Face Massage Water Sounds Soft Speaking,17 Mar 2016 01:30
CHVRCHES,,The Mother We Share,16 Mar 2016 01:51
An Esthetician Visit,,Binaural Role Play - ASMR - Face Massage Water Sounds Soft Speaking,16 Mar 2016 01:33
CHVRCHES,,Gun,16 Mar 2016 01:26
Queen,,Under Pressure (Lyrics),14 Mar 2016 01:07
Queen,,Play The Game (Lyrics),14 Mar 2016 01:04
12 Days of Role Plays: Day 11,,Binaural Spa Facial & Scalp Massage - ASMR - Soft Spoken Spa Sounds,14 Mar 2016 00:59
Drake,,Hotline Bling,14 Mar 2016 00:48
Rihanna,,Work (Explicit) ft. Drake,14 Mar 2016 00:23
Towkio,,Heaven Only Knows (Ft. Chance The Rapper Lido & Eryn Allen Kane),11 Mar 2016 02:21
Towkio,Gang With Me (feat. Vic Mensa),Gang With Me (feat. Vic Mensa),11 Mar 2016 02:17
Time Out New York,,Orange Juice By EarlWolf,11 Mar 2016 02:14
5,,Second Summaries with Andy Samberg,11 Mar 2016 00:49
Earl Sweatshirt,,Chum,10 Mar 2016 02:08
Earl Sweatshirt,,Chum,10 Mar 2016 02:05
Kanye West,,Skit #1 (Kanye West/Late Registration),08 Mar 2016 02:51
Kanye West,,Wake Up Mr. West,08 Mar 2016 02:39
Kanye West,The College Dropout (Explicit),Never Let Me Down,06 Mar 2016 22:15
Kanye West,The College Dropout (Explicit),Jesus Walks,06 Mar 2016 22:11
Kanye West,The College Dropout (Explicit),Spaceship,06 Mar 2016 22:03
Kanye West,The College Dropout (Explicit),I'll Fly Away,06 Mar 2016 22:02
Kanye West,The College Dropout (Explicit),All Falls Down,06 Mar 2016 21:58
Kanye West,The College Dropout (Explicit),Graduation Day,06 Mar 2016 21:56
Kanye West,The College Dropout (Explicit),Graduation Day,06 Mar 2016 21:40
Kanye West,The College Dropout (Explicit),We Don't Care,06 Mar 2016 21:34
12 Days of Role Plays: Day 11,,Binaural Spa Facial & Scalp Massage - ASMR - Soft Spoken Spa Sounds,06 Mar 2016 05:06
Cutting Crew,,I Just Died In Your Arms 1986,05 Mar 2016 21:04
Chance the Rapper,,Windows,21 Feb 2016 17:40
Father's Children,,Dirt And Grime,18 Feb 2016 01:58
Father's Children,,Dirt And Grime,18 Feb 2016 01:54
Father's Children,,Dirt And Grime,18 Feb 2016 01:50
Father's Children,,Dirt And Grime,18 Feb 2016 01:46
Father's Children,,Dirt And Grime,18 Feb 2016 01:42
Kanye West,,Good Life,15 Feb 2016 16:45
Drake,,Back To Back Freestyle,15 Feb 2016 16:36
Arthur Russell,,Answers Me,15 Feb 2016 04:29
John Mayer,,Free Fallin' (Matoma & Nelsaan Tropical Mojito Remix),13 Feb 2016 04:56
Drake,Nothing Was The Same (Deluxe),The Language,12 Feb 2016 01:56
Larry David,,A Pretty Good Tribute,10 Feb 2016 02:26
TiGERTOWN,Lonely Cities,Lonely Cities,10 Feb 2016 02:01
Kamau,Jusfayu (feat. No Wyld),Jusfayu (feat. No Wyld),10 Feb 2016 01:57
Opia,Falling,Falling,10 Feb 2016 01:54
Over,,Drake (Lyrics On Screen),07 Feb 2016 17:50
Chance the Rapper,,Cocoa Butter Kisses (feat. Vic Mensa and Twista),06 Feb 2016 22:44
Kendrick Lamar,,Cartoon and Cereal,06 Feb 2016 21:41
The Offspring,,The Kids Aren't Alright,05 Feb 2016 01:49
The Cars,The Cars,Don't Cha Stop,25 Jan 2016 02:05
The Cars,The Cars,I'm in Touch With Your World,25 Jan 2016 02:01
Vampire Weekend,Modern Vampires of the City,Step,25 Jan 2016 01:57
Harris Rudolph,,Ye x Post Malone (YEEZUS 2),24 Jan 2016 03:30
MonkberryMoonDelight,,Cold (Cold As Ice Intro),24 Jan 2016 03:26
MonkberryMoonDelight,,Cold (Cold As Ice Intro),24 Jan 2016 03:20
Kim Dotcom,,Megaupload Song,22 Jan 2016 04:18
Kanye West,,Self Conscious on Def Jam Poetry,20 Jan 2016 03:46
Kanye West,,18 years on Def Jam Poetry,20 Jan 2016 03:44
Kanye West,,NO MORE PARTIES IN L.A. FEAT. KENDRICK LAMAR,20 Jan 2016 03:07
Kanye West,,NO MORE PARTIES IN L.A. FEAT. KENDRICK LAMAR,20 Jan 2016 03:01
Kanye West,,REAL FRIENDS & NO MORE PARTIES IN LA (SNIPPET),18 Jan 2016 06:18
The Cars,The Cars,Just What I Needed,18 Jan 2016 04:17
The Cars,The Cars,My Best Friend's Girl,18 Jan 2016 04:14
The Cars,The Cars,Good Times Roll,18 Jan 2016 04:10
The Cars,The Cars,Just What I Needed,18 Jan 2016 04:06
The Cars,The Cars,Just What I Needed,17 Jan 2016 22:01
The Cars,The Cars,Just What I Needed,17 Jan 2016 21:57
Snakehips,All My Friends,All My Friends,17 Jan 2016 21:50
OutKast,ATLiens,Wheelz of Steel,17 Jan 2016 21:45
OutKast,ATLiens,ATLiens,17 Jan 2016 21:42
Father's Children,Who's Gonna Save The World,Dirt And Grime,17 Jan 2016 18:33
Father's Children,Who's Gonna Save The World,Dirt And Grime,17 Jan 2016 18:28
Eminem,,Forgot About Dre (Explicit) ft. Hittman,16 Jan 2016 16:39
OutKast,ATLiens,Ova Da Wudz,16 Jan 2016 03:12
OutKast,ATLiens,Elevators (Me & You),16 Jan 2016 03:08
OutKast,ATLiens,Jazzy Belle,16 Jan 2016 03:01
OutKast,ATLiens,Wheelz of Steel,16 Jan 2016 02:57
OutKast,ATLiens,ATLiens,16 Jan 2016 02:53
Father's Children,Who's Gonna Save The World,Dirt And Grime,16 Jan 2016 02:26
Father's Children,Who's Gonna Save The World,Dirt And Grime,16 Jan 2016 02:23
Father's Children,Who's Gonna Save The World,Dirt And Grime,16 Jan 2016 02:19
Father's Children,Who's Gonna Save The World,Dirt And Grime,16 Jan 2016 02:15
Chance the Rapper,Angels (feat. Saba),Angels (feat. Saba),15 Jan 2016 13:11
Bob Dylan,Highway 61 Revisited,Tombstone Blues,15 Jan 2016 13:05
Pinegrove,Everything So Far,Angelina,
blink-182,Enema Of The State (Explicit Version),What's My Age Again?,15 Jan 2016 13:02
Alvvays,Alvvays,Archie Marry Me,15 Jan 2016 12:59
Kanye West,All Day,All Day,15 Jan 2016 12:53
Frank Ocean,Novacane,Novacane,15 Jan 2016 12:47
Frank Ocean,channel ORANGE (Explicit Version),Thinkin Bout You,15 Jan 2016 12:35
Kanye West,All Day,All Day,15 Jan 2016 12:30
Vince Staples,Summertime '06,Lift Me Up,15 Jan 2016 01:53
Kanye West,My Beautiful Dark Twisted Fantasy,Monster,15 Jan 2016 01:34
Kanye West,My Beautiful Dark Twisted Fantasy,Monster,15 Jan 2016 01:27
Kanye West,All Day,All Day,15 Jan 2016 01:22
Vince Staples,Summertime '06,Ramona Park Legend Pt. 1,14 Jan 2016 13:19
Bob Dylan,The Bootleg Series Volumes 1-3 (Rare and Unreleased) 1961-1991,I Shall Be Released,14 Jan 2016 12:56
Eddie Vedder,Jack Johnson & Friends: Best Of Kokua Festival A Benefit For The Kokua Hawaii Foundation,I Shall Be Released,14 Jan 2016 12:51
Kanye West,Graduation,Stronger,14 Jan 2016 12:46
Yo La Tengo,Friday I'm In Love,Friday I'm In Love,14 Jan 2016 12:43
Dr. Dog,Live At a Flamingo Hotel,Heart it Races,14 Jan 2016 12:39
David Bowie,Ziggy Stardust And The Spiders From Mars (The Motion Picture Soundtrack),All The Young Dudes (Live) [Stereo],14 Jan 2016 12:37
Vince Staples,Summertime '06,Loca,14 Jan 2016 12:34
Vince Staples,Summertime '06,Birds & Bees,14 Jan 2016 12:32
Vince Staples,Summertime '06,Norf Norf,14 Jan 2016 12:29
Vince Staples,Summertime '06,Lift Me Up,14 Jan 2016 12:24
Vince Staples,Summertime '06,Ramona Park Legend Pt. 1,14 Jan 2016 12:24
Kanye West,All Day,All Day,14 Jan 2016 03:35
Kanye West,All Day,All Day,14 Jan 2016 02:30
Kanye West,All Day,All Day,14 Jan 2016 02:25
Kanye West,All Day,All Day,14 Jan 2016 02:14
Kanye West,,All Day,14 Jan 2016 02:13
Vince Staples,Summertime '06,'06,14 Jan 2016 00:32
Vince Staples,Summertime '06,Like It Is,14 Jan 2016 00:28
Vince Staples,Summertime '06,C.N.B.,14 Jan 2016 00:24
Vince Staples,Summertime '06,Hang N' Bang,14 Jan 2016 00:22
Vince Staples,Summertime '06,Street Punks,14 Jan 2016 00:18
Vince Staples,Summertime '06,Get Paid,14 Jan 2016 00:15
Vince Staples,Summertime '06,Might Be Wrong,14 Jan 2016 00:11
Vince Staples,Summertime '06,Surf,14 Jan 2016 00:09
Vince Staples,Summertime '06,3230,14 Jan 2016 00:06
